id,type,source,chapter_id,creator,question
MA0622,SMCQ,MODULE,MA04,admin,"Let k be an integer such that triangle with vertices (k, -3k),(5, k) and (-k, 2) has area 28 sq.
units. Then the orthocentre of this triangle is at the point:
$[\mathbf{JEE}(\mathbf{Main})-20\mathbf{17}]$

<table>
	<tbody>
		<tr>
			<td>1 (1 2 1</td>
			<td>1 (2) 2.</td>
			<td>(4)</td>
		</tr>
		<tr>
			<td>1</td>
			<td>1</td>
			<td>3</td>
		</tr>
	</tbody>
</table>


$\boxed{14}$



POINT & STRAIGHT LINE"
MA0623,SMCQ,MODULE,MA04,admin,"Let the orthocentre and centroid of a triangle be A(-3,5) and B(3,3) respectively. If C is the circumcentre of this triangle, then the radius of the circle having line segment AC as diameter, is :
$[\mathbf{JEE}(\mathbf{Main})-2018]$
$$(1)\frac{3\sqrt{5}}{2}\quad(2)\sqrt{10}\quad(3)\:2\sqrt{10}\quad(4)\:3\sqrt{\frac{5}{2}}$$"
MA0624,SMCQ,MODULE,MA04,admin,"A straight line through a fixed point (2,3) intersects the coordinate axes at distinct points

P and Q. If O is the origin and the rectangle OPRQ is completed, then the locus of R is :

[JEE(Main)-2018]

(2) $3x+ 2y= 6$

(1) $3x+ 2y= 6xy$

(3) $2x+ 3y= xy$

(4) $3x+ 2y= xy$"
MA0625,SMCQ,MODULE,MA04,admin,"Consider the set of all lines px + qy + r = 0 such that 3p + 2q + 4r = 0. Which one of the

following statements is true ?

$[\mathbf{JEE}(\mathbf{Main})-2019]$

(2) Each line passes through the origin

(1) The lines are all parallel

(3) The lines are not concurrent

(4) The lines are concurrent at the point$\left(\frac34,\frac12\right)$"
MA0626,SMCQ,MODULE,MA04,admin,"Let the equations of two sides of a triangle be 3x-2y + 6=0 and 4x + 5y-20=0. If the

orthocentre of this triangle is at (1,1), then the equation of its third side is: [JEE(Main)-2019]

(1) $26x+ 61y+ 1675= 0$

(2)26x-122y-1675=0

(4) $122x- 26y- 1675= 0$

(3) $122x+ 26y+ 1675= 0$"
MA0627,SMCQ,MODULE,MA04,admin,"A point P moves on the line 2x-3y+4=0. If Q(1,4) and R(3,-2) are fixed points, then the

locus of the centroid of $\Delta$PQR is a line:

$[\mathbf{JEE}(\mathbf{Main})-2019]$

(1) parallel to x-axis

(2) parallel to y-axis

<table>
	<tbody>
		<tr>
			<td>31.</td>
			<td>If the line 3x + 4y- 24=0 intersects the x-axis at t then the incentre of the triangle OAB, where O is the $(1)\left(4,4\right)$ $(2)\left(2,2\right)$ $(3)\left(4,3\right)$</td>
			<td>point A and the y-axis at the point B in, is:  $[\mathbf{JEE}(\mathbf{Main})-2019]$ $(4)\left(3,4\right)$</td>
		</tr>
		<tr>
			<td>32.</td>
			<td>Two sides of a parallelogram are along the lines, x + intersect at (2,4),then one of its vertex is: $(1)\left(2,6\right)$ $(2)\left(3,5\right)$ $(3)\left(2,1\right)$</td>
			<td>=3 and x-y+3=0. If its diagonals $[\mathbf{JEE}(\mathbf{Main})-2019]$ $(4)\left(3,6\right)$</td>
		</tr>
		<tr>
			<td>33.</td>
			<td>Two vertices of a triangle are (0,2) and (4,3). If its vertex lies in which quadrant ? (1) first (2) second (3) third</td>
			<td>nocentre is at the origin, then its third $[\mathbf{JEE}(\mathbf{Main})-2019]$ (4) fourth</td>
		</tr>
		<tr>
			<td>34.</td>
			<td>If in a parallelogram ABDC, the coordinates of A, E (2,5),then the equation of the diagonal AD isz (1) 3x-5v+7=0 (2) 5x- 3v+1=0 $(3)3x+$</td>
			<td>d C are respectively (1,2),(3,4) and $[\mathbf{JEE}(\mathbf{Main})-2019]$ -13=0 (4) $5x+ 3y- 1$ 1=0</td>
		</tr>
	</tbody>
</table>

2



POINT & STRAIGHT LINE"
MA0628,SMCQ,MODULE,MA04,admin,"If the straight line, 2x -3y + 17 =0 is perpendicular to the line passing through the points
$[\mathbf{JEE}(\mathbf{Main})-2019]$
(7,17) and $(15,\beta)$, then β equals:
$( 1) - \frac {35}3$ (2) 5
(3) $\frac {35}3$

(4)-5"
MA0629,SMCQ,MODULE,MA04,admin,"If a straight line passing through the point P(-3,4) is such that its intercepted portion between

the coordinate axes is bisected at P, then its equation is:

$[\mathbf{JEE}(\mathbf{Main})-2019]$

(2) 4x-3y+24=0 (3) 4x+3y=0

(1) x-y+7=0

(4) 3x-4y+25=0"
MA0630,SMCQ,MODULE,PH03,admin,"A point on the straight line, 3x+5y= 15 which is equidistant from the coordinate axes will lie

$[\mathbf{JEE}(\mathbf{Main})-2019]$

only in:

$(1)1^{\mathrm{st}}$ and $^{2\mathrm{nd}}$ quadrants

$(2)1^\mathrm{st},2^\mathrm{nd}$ and 4$^\mathrm{th}$ quadrants
(4) $1^{\mathrm{st}}$quadrant

$(3)4^\mathrm{th}$ quadrant"
MA0631,SMCQ,MODULE,PH03,admin,"Let O(0, 0) and A(0, 1) be two fixed points, Then the locus of a point P such that the perimeter

of $\Delta$AOP is 4, is

$[\mathbf{JEE}(\mathbf{Main})-2019]$


$\begin{array}{l}(1)\:8\mathrm{x}^2+9\mathrm{y}^2-9\mathrm{y}=18\\(3)\:8\mathrm{x}^2-9\mathrm{y}^2+9\mathrm{y}=18\end{array}$"
MA0632,SMCQ,MODULE,PH03,admin,"Suppose that the points (h, k), (1,2) and (-3,4) lie on the line L_1. If a line L_2 passing through
he points (h, k) and (4, 3) is perpendicular to L_{1}, then \frac{k}{h} equals:
$[JEE(Main)-2019]$
$$(1)\:-\dfrac{1}{7}\quad(2)\:\dfrac{1}{3}$$
(3) 0

(4)3"
MA0633,SMCQ,MODULE,PH03,admin,"Slope of a line passing through P(2,3) and intersecting the line, x + y=7 at a distance of
4 units from P, is:
$[\mathbf{JEE}(\mathbf{Main})-2019]$

(1) $\frac {1- \sqrt {5}}{1+ \sqrt {5}}$ (2) $\frac {1- \sqrt {7}}{1+ \sqrt {7}}$ (3) $\frac {\sqrt {7}- 1}{\sqrt {7}+ 1}$ (4) $\frac {\sqrt {5}- 1}{\sqrt {5}+ 1}$"
MA0634,SMCQ,MODULE,PH03,admin,"A rectangle is inscribed in a circle with a diameter lying along the line 3y=x+7.If the two adjacent vertices of the rectangle are (-8,5) and (6,5) then the area of the rectangle (in sq. units) is:
[JEE(Main)-2019]
(2)56
(3)98
(4) 84
(1)72"
MA0635,SMCQ,MODULE,PH03,admin,"Lines are drawn parallel to the line 4x-3y+2=0, at a distance $\frac{3}{5}$ from the origin.Then whicl
$[JEE(Main)-2019]$
one of the following points lies on any of these lines?



$1) \left ( - \frac 14, - \frac 23\right )$ $( 2) \left ( - \frac 14, \frac 23\right )$ $( 3) \left ( \frac 14, - \frac 13\right )$ $( 4) \left ( \frac 14, \frac 13\right )$"
MA0636,SMCQ,MODULE,PH03,admin,"The equation y=sinx $\sin($x$+2)-\sin^2($x+1) represents a straight line lying in

$[\mathbf{JEE}(\mathbf{Main})-2019]$
16



POINT & STRAIGHT LINE

(1) first, third and fourth quadrants

(2) third and fourth quadrants only (4) first, second and fourth quadrants


(3) second and third quadrants only"
MA0637,SMCQ,MODULE,PH03,admin,"A triangle has a vertex at (1,2) and the mid points of the two sides through it are (-1,1) and
[JEE(Main)-2019]
(2,3). Then the centroid of this triangle is :

$( 2) \left ( \frac 13, \frac 53\right )$ $( 3) \left ( \frac 13, 1\right )$


$(4)\left(1,\frac{7}{3}\right)$

$(1)\left(\frac{1}{3},2\right)$

45
A straight line L at a distance of 4 units from the origin makes positive intercepts on the coordinate axes and the perpendicular from the origin to this line makes an angle of 60° with the line x+y=0. Then an equation of the line L is :
$[\mathbf{JEE}(\mathbf{Main})-2019]$

(1) x$+\sqrt3$y=8

$(2)\begin{pmatrix}\sqrt{3}-1\end{pmatrix}$x$+\left(\sqrt3+1\right)$y$=8\sqrt2$
(4) $\sqrt {3}$x+y=8

$(3)\left(\sqrt{3}+1\right)$x$+\left(\sqrt{3}-1\right)$y$=8\sqrt2$"
MA0638,SMCQ,MODULE,PH03,admin,"The locus of the mid-points of the perpendiculars drawn form points on the line, x=2y to the
line x= y is: 
[JEE (Main)$\cdot2020]$
$( 2) 5x- 7y= 0$ $( 3) 3x- 2y= 0$ $( 4) 7x- 5y= 0$
(1) 2x-3y=0"
MA0639,SMCQ,MODULE,PH03,admin,"Let two points be A(1,-1) and B(0, 2). If a point P(x', y') be such that the area of $\Delta$PAB=5sq.
units and it lies on the line, 3x+ y-4$\lambda=0$, then a value of λ is: [JEE (Main)-2020]

(3)-3


(4)3

(1)1

(2)4
The length of the perpendicular from the origin, on the normal to the curve, x^2+2xy-3y^2=0

[JEE (Main)-2020]
at the point (2,2) is
(3) $4\sqrt {2}$ (4) $\sqrt {2}$

(1) $2\sqrt {2}$



(2) 2"
MA0640,SMCQ,MODULE,PH03,admin,"Let C be the centroid of the triangle with vertices (3,-1),(1,3) and (2,4). Let P be the point of ntersection of lines x+ 3y- 1=0 and 3x-y+ 1=0. Then the line passing through the points C and P also passes through the point.
$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$
$\left(3\right)\left(9,7\right)$
$(1)\left(-9,-7\right)$
$(2)\left(-9,-6\right)$
$\left(4\right)\left(7,6\right)$


50 Let A(1, 0), B(6, 2) and C$\left(\frac32,6\right)$ be the vertices of triangle ABC.If P is a point inside th
triangle ABC such that the triangle APC, APB and BPC have equal areas, then the length of the
ine segment PQ, where Q is the point$\left(-\frac76,-\frac13\right)$,is$\ldots \ldots \ldots \ldots \ldots$ [JEE (Main)-2020]

17"
MA0641,SMCQ,MODULE,PH03,admin,"52.

POINT & STRAIGHT LINE

The set of all possible values of $\theta$ in the interval $(0,\pi)$ for which the points (1,2) and (sinθ,

cos$\theta)$ lie on the same side of the line x+y=1 is :
$(1)\left(0,\frac{3\pi}4\right)$

$(3)\left(\frac{\pi}{4},\frac{3\pi}{4}\right)$

$(2)\left(0,\frac{\pi}{2}\right)$

$(4)\left(0,\frac{\pi}{4}\right)$
$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$

(3)(-3,3)

$(2)\left(3,-3\right)$

If a $\Delta$ABC has vertices A(-1,7), B(-7,1) and C(5,-5), then its orthocentre has coordinates:
$(1)\left(\frac{3}{5},-\frac{3}{5}\right)$

$(4)\begin{pmatrix}-\frac{3}{5},\frac{3}{5}\end{pmatrix}$

[JEE (Main)-2020]"
MA0642,SMCQ,MODULE,PH03,admin,"A triangle ABC lying in the first quadrant has two vertices as A(1,2) and B(3, 1). If $\angle\mathbf{BAC}=90^{\circ}$,
$and ar(\Delta ABC)=5\sqrt{5}$ sq. units, then the abscissa of the vertex C is:
(2) 2 $\sqrt {5}$ -1
(3) $1+ 2\sqrt {5}$
$(4)1+\sqrt{5}$
(1) $2+ \sqrt {5}$


$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$"
MA0643,SMCQ,MODULE,PH03,admin,"If the perpendicular bisector of the line segment joining the points P(l,4)and Q(k,3)
has y-intercept equal to-4, then a value of k is :
$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$
(4) $\sqrt {15}$
(2)-4
(3) $\sqrt {14}$




(1)-2"
MA0644,SMCQ,MODULE,PH03,admin,"If the line, 2x-y+3=0 is at a distance $\frac1{\sqrt{5}}$ and $\frac z{\sqrt{5}}$ from the lines 4x-2y + $\alpha=0$ ande

6x-3y+β=0, respectively, then the sum of all possible values of $\alpha$ and β is

$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$"
MA0645,SMCQ,MODULE,PH03,admin,"A ray of light coming from the point $(2,2\sqrt{3})$ is incident at an angle 30°on the line x=l at the point A. The ray gets reflected on the line x=1 and meets x-axis at the point B. Then, the line
$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$
AB passes through the point:

(4) $( 4, - \sqrt {3})$


$( 1) \left ( 3, - \frac 1{\sqrt {3}}\right )$ (2) $( 3, - \sqrt {3})$"
MA0646,SMCQ,MODULE,PH03,admin,"Let AD and BC be two vertical poles at A and B respectively on a horizontal ground.If AD=8 m, BC= 11 m and AB= 10 m; then the distance ( in meters) of a point M on AB from the point A such that MD$^2+\mathrm{MC}^2$ is minimum is.
$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$"
MA0647,SMCQ,MODULE,PH03,admin,"Let L denote the line in the xy-plane with x and y intercepts as 3 and 1 respectively. Then the
$[\mathbf{JEE}(\mathbf{Main})\cdot2020]$
image of the point (-1,-4) in this line is:

$( 1) \left ( \frac 85, \frac {29}5\right )$ $( 2) \left ( \frac {29}5, \frac {11}5\right )$ $( 3) \left ( \frac {11}5, \frac {28}5\right )$ $( 4) \left ( \frac {29}5, \frac 85\right )$"
MA0648,SMCQ,MODULE,PH03,admin,"If the curve $x^2$+ 2$y^2$= 2 intersects the line x+ y= 1 at two points P and Q, then the angle

$[ \textbf{JEE Main 2021}]$

subtended by the line segment PQ at the origin is

18



POINT&STRAIGHTLINE

(A)$\frac \pi 2+ \tan ^{- 1}\left ( \frac 13\right )$ $( \mathbf{B} )$ $\frac \pi 2- \tan ^{- 1}\left ( \frac 13\right )$ $( \mathbf{C} )$ $\frac \pi 2- \tan ^{- 1}\left ( \frac 14\right )$ (4) $\frac \pi 2+ \tan ^{- 1}\left ( \frac 14\right )$"
MA0649,SMCQ,MODULE,PH03,admin,"Let A(.1,1), B(3,4) and C(2,0) be given three points. A line y=mx, m>0, intersects lines AC
and BC at point P and Q respectively. Let Al and A2 be the areas of $\Delta$ABC and $\Delta$PQC
respectively, such that A1=3A2, then the value of m is equal to[JEE Main 2021]

$(\mathbf{B})1$

$(\mathbf{C})2$

$(D)3$

(A) $\frac 4{15}$"
MA0650,SMCQ,MODULE,PH03,admin,"The equation of one of the straight lines which passes through the point (1,3) and makes an

angles tan$^-1(\sqrt{2})$ with the straight line, y$+1=3\sqrt2$x is

$[ \textbf{JEE MAIN 2021}]$

$({\mathrm{A)~4\sqrt{2x}+5y-(15+4\sqrt{2})=0}}$

$( \mathbf{B} )$ $5\sqrt {2x}+ 4y- ( 15+ 4\sqrt {2}) = 0$ (D)$4\sqrt2$x-5y$-(5+4\sqrt{2})=0$


$( \mathbf{C} )$ $4\sqrt {2\mathrm{x} }+ 5$y$-4\sqrt{2}=0$"
MA0651,SMCQ,MODULE,PH03,admin,"A 10 inches long pencil AB with mid point C and a small eraser P are placed on the horizontal top of a table such that PC=5 inches and $\angle$PCB= tan- 1( 2) . The acute angle through which the pencil must be rotated about C so that the perpendicular distance between eraser and pencil
becomes exactly 1 inch is
$[ \textbf{JEE Main 2021}]$"
MA0652,SMCQ,MODULE,PH03,admin,"Let A(a, 0), B(b, 2b+ 1) and C(0, b), b= , |b|= 1, be points such that the area of triangle ABC

is 1 sq. unit, then the sum of all possible values of a is

$[ \textbf{JEE Main 2021}]$

$( \mathbf{C} )$ $\frac {2\mathbf{b} ^{2}}{\mathbf{b} + 1}$

(D) $\frac {- 2\mathbf{b} ^{2}}{\mathbf{b} + 1}$

(A) $\frac {- 2\mathbf{b} }{\mathbf{b} + 1}$ $( \mathbf{B} )$ $\frac {2\mathbf{b} }{\mathbf{b} + 1}$

$\begin{array}{ll}{64.}&{{\mathrm{The~distance~of~line~3y-2z-1=0=3x-z+4~from~the~point~(2,-1,6)~is~[JEE~Main~2021]}}}\\{{(A)~\sqrt{26}\:(B)~2\sqrt{5}\:(C)~2\sqrt{6}\:(D)~4\sqrt{2}}}\end{array}$"
MA0653,SMCQ,MODULE,PH03,admin,"Let tan $\alpha$,tan β and $\gamma,\alpha,\beta,\gamma\neq\frac{(2\mathrm{n}-1)\pi}{2}$,n$\in\mathbb{N}$ be the slopes of three line segments OA, OB

and OC, respectively, where O is origin. If circumcentre of $\Delta$ABC coincides with origin and its


$[ \textbf{JEE Main 2021}]$"
MA0654,SMCQ,MODULE,PH03,admin,"If the lines $\frac\mathrm{x-k}1=\frac{y-2}2=\frac{z-3}3\:$and $\frac{\mathrm{x+1}}3=\frac{\mathrm{y+2}}2=\frac{\mathrm{z+3}}1$ are co-planar, then the value of k i

$[ \textbf{JEE Main 2021}]$"
MA0655,SMCQ,MODULE,PH03,admin,"A ray of light passing through the point P (2,3) reflects on the x-axis at point A and the

reflected ray passes through the point Q(5,4). Let R be the point that divides the line segment

AQ internally into the ratio 2:1. Let the co-ordinates of the foot of the perpendicular M from R

on the bisector of the angle PAQ be $(\alpha,\beta).$ Then the value of 7$\alpha+3\beta$ is equal to

$[ \textbf{JEE Main 2022}]$"
MA0656,SMCQ,MODULE,PH03,admin,"The straight lines l$_1$ and l$_2$ pass through the origin and trisect the line segment of the line

L:9x+5y=45 between the axes. If m and m2 are the slopes of the line l$_1$ and l$_2$,then the

$[ \textbf{JEE Main 2023}]$

point of intersection of the line y=(m1+m2) x with L lies on.

19



(C) y-2x=5

POINT & STRAIGHT LINE

(D) y-x=5

(A)6x+y=10

$( \mathbf{B} )$ 6x-y=15"
MA0657,SMCQ,MODULE,PH03,admin,"EXERCISE#4(JA)

The area bounded by the angle bisectors of the lines x$^2-y^2+2y=1$ and the line x+y=3, is

[JEE 2004 (Screening)]

$( \mathbf{B} )$ 3

$(\mathbb{C})4$

(A) 2

$(D)6$

The area of the triangle formed by the intersection of a line parallel to x-axis and passing
through P(h,k) with the lines y=x and x+y=2 is 4h$^{2}.$Find the locus of the point P.
$[ \textbf{JEE 2005, Mains}, 2]$

(C)(3,4/3)

(D) ( 4/3, 2/3 )

(a) Let O(0, 0), P(3, 4), Q(6, 0) be the vertices of the triangle OPQ. The point R inside the
triangle OPQ is such that the triangles OPR, PQR, OQR are of equal area. The coordinates
of R are
(A)(4/3,3)
$(\mathbf{B})\left(3,2/3\right.)$
(b) Lines Lı: y- x=0 and L2: 2x + y= 0 intersect the line L3: y + 2 = 0 at P and Q,
respectively. The bisector of the acute angle between Lı and L$_2$ intersects L$_3$ at R.
Statement-1: The ratio PR : RQ equals 2 $\sqrt{2}:\sqrt{5}$
because
Statement-2 : In any triangle, bisector of an angle divides the triangle into two similar
triangles.
(A) Statement-l is true, statement-2 is true; statement-2 is a correct explanation for statement-l. (B) Statement-1 is true, statement-2 is true; statement-2 is NOT a correct explanation for statement-1
(C) Statement-1 is true, statement-2 is false.
$[JEE2007,3+3]$
(D) Statement-1 is false, statement-2 is true.
Consider the lines given by
$\mathrm{L}_{1}=$x+3y-5=0 $\mathrm{L}_{2}=3$x-ky-1=0 $\mathrm{L}_{3}=5$x+2y-12=0 Match the statements/Expression in Column-I with the statements/Expressions in Column-II and indicate your answer by darkening the appropriate bubbles in the $4\times4$ matrix given in OMR.
$[ \mathbf{JEE}$ 2008,6]
Column-I
Column-II $(\mathbf{P})$k=-9
(A) L$_1$, L$_2$, L$_3$ are concurrent, if
(B) One of L$_1$,L$_2$,L$_3$ is parallel to at least one of the other two, if
$(\mathbb{Q})$k$=-\frac65$
$$\text{(R) k}=\frac{5}{6}$$
(C) L$_1,\mathrm{L}_2,\mathrm{L}_3$ form a triangle, if

$\boxed{20}$"
MA0658,SMCQ,MODULE,PH03,admin,"$\frac{\text{}}{0)\mathrm{~L}_{1},\mathrm{L}_{2},\mathrm{L}_{3}\mathrm{~do~not~form~a~triangle,~if}}$"
MA0659,SMCQ,MODULE,PH03,admin,"Let P, Q, R and S be the points on the plane with position vectors $-2\hat{\mathrm{i}}-\hat{\mathrm{j}},4\hat{\mathrm{i}},3\hat{\mathrm{i}}+3\hat{\mathrm{j}}$ and

$-3\hat{\mathrm{i}}+2\hat{\mathrm{j}}$respectively.The quadrilateral PQRS must be a  [JEE 2010,3]

(A) parallelogram, which is neither a rhombus nor a rectangle

$(\mathbf{B})$ square

(C) rectangle, but not a square

(D) rhombus, but not a square"
MA0660,SMCQ,MODULE,PH03,admin,"A straight line L through the point (3,-2) is inclined at an angle 60°to the line $\sqrt{3}$ x+y=1.

$[ \textbf{JEE 2011}, 3( - 1) ]$

If L also intersect the x-axis, then the equation of L is

(A) y$+\sqrt3$ x$+2-3\sqrt{3}=0$

$(\mathbf{B})$ y$-\sqrt3$ x+2+3 $\sqrt 3= 0$ (D) $\sqrt 3$ y+x-3 +2 $\sqrt {3}$ =0

$( \mathbf{C} )$ $\sqrt {3}$ $\mathbf{y} - \mathbf{x} + 3+ 2$ $\sqrt {3}$ =0"
MA0661,SMCQ,MODULE,PH03,admin,"For a>b>c>0, the distance between (1, 1) and the point of intersection of the lines
[JEE-Advanced 2013,2]
ax+ by+ c= 0 and bx+ ay+ c= 0 is less than 2$\sqrt {2}$ .  Then
$(\mathbf{B})$ a$-\mathbf{b}+\mathbf{c}<0$
(A)a+b-c>0
( D)  a+ b- c< 0
( C)  a- b+ c> 0"
MA0662,SMCQ,MODULE,PH03,admin,"For a point P in the plane, let d_1 (P) and d_2 (P) be the distances of the point P from the lines
x-y=0 and x+ y=0 respectively. The area of the region R consisting of all points P lying in
the first quadrant of the plane and satisfying 2\leq d_1(P)+ d_2 (P)\leq4, is
[JEE(Advanced)-2014,3]


Common Data for Questions 9 to 10

Question Stem
Consider the lines L_1 and L_2 defined by
$L_{1}$: x$\sqrt {2}$+ y- 1= 0 and $L_{2}$: x$\sqrt {2}$- y+ 1= 0

For a fixed constant l, let C be the locus of a point P such that the product of the distance of P from L1
and the distance of P from L$_2$ is $\lambda^2.$ The line y$=2x+1$ meets C at two points R and S, where the
distance between R and S is $\sqrt{270}$
Let the perpendicular bisector of RS meet C at two distinct points R'and S'. Let D be the square of the
distance between R'and S'.

$\boxed{21}$



POINT & STRAIGHT LINE"
MA0663,SMCQ,MODULE,PH03,admin,The value of $\lambda^2$ is\_\_\_\_\_\_\_\_[JEE Advanced 2021]
MA0664,SMCQ,MODULE,PH03,admin,"The value of D is

$[ \textbf{JEE Advanced 2021}]$"
MA0665,SMCQ,MODULE,PH03,admin,"The line x=c cuts the triangle with corners (0,0); (1,1) and (9,1) into two region. For the area

of the two regions to be the same c must be equal to-

$(\mathbf{B})3$

$(\mathbb{C})7/2$

(A) 5/2

(D)3 or 15"
MA0666,SMCQ,MODULE,PH03,admin,"If m and b are real numbers and mb > 0, then the line whose equation is y = mx + b cannot

contain the point-

(A$)\left(0,2009\right)$

$( \mathbf{B} )$ (2009,0)

(C)(0,-2009)

(D$)\left(20,-100\right)$"
MA0667,SMCQ,MODULE,PH03,admin,"In a triangle ABC, side AB has the equation 2x + 3y = 29 and the side AC has the equation,

x+2y=16. If the mid- point of BC is (5,6) then the equation of BC is :

(D) 3x- 4y= - 9

$( \mathbf{B} )$ 5x-2y=13

(A) x-y=-1

(C) x+y=11"
MA0668,SMCQ,MODULE,PH03,admin,"The vertex of the right angle of a right angled triangle lies on the straight line 2x-y-10=0

and the two other vertices, at points (2,-3) and (4,1) then the area of triangle in sq. units is-

(A$)\sqrt10$

$(\mathbf{B})3$

$(D)11$

$( \mathbb{C} )$ $\frac {33}5$"
MA0669,SMCQ,MODULE,PH03,admin,"$The line (k+1)^2 x+ky-2k^2-2=0$ passes through a point regardless of the value k. Which of

the following is the line with slope 2 passing through the point ?

(D)y=2x+8

(A) y=2x-8

$(\mathbf{B})$ y=2x-5

(C) y=2x-4"
